beachId,nameGr,nameEn,regionId,region,group,status,checkedAt,reason,candidateCount,acceptedImageUrl,sourcePageUrl
2365,Παραλία Βρωμόλιθος,Paralia Vromolithos,south-aegean-leros,Leros,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2367,Παραλία Μπλεφούτης,Paralia Blefoutis,south-aegean-leros,Leros,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2368,Όρμος Μπελφούτη,Ormos Belfouti,south-aegean-leros,Leros,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2374,Κισσίρια,Kissiria,south-aegean-lipsi,Lipsi,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2376,Κορακιά,Korakia,south-aegean-lipsi,Lipsi,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2378,Λύρα,Lyra,south-aegean-lipsi,Lipsi,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2380,Ξηρόκαμπος,Xirokampos,south-aegean-lipsi,Lipsi,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2383,Πνιγμένος,Pnigmenos,south-aegean-lipsi,Lipsi,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2385,Τουρκόμνημα,Tourkomnima,south-aegean-lipsi,Lipsi,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2386,Χοχλάκουρα,Chochlakoura,south-aegean-lipsi,Lipsi,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
2390,Άσπρη,Aspri,south-aegean-patmos,Patmos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",5,,
2394,Λιβάδι Γερανού,Livadi Geranou,south-aegean-patmos,Patmos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2395,Λιβάδι Καλογήρων,Livadi Kalogiron,south-aegean-patmos,Patmos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2396,Παραλία Βάγια,Paralia Vagia,south-aegean-patmos,Patmos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2398,Παραλία Δίδυμες,Paralia Didymes,south-aegean-patmos,Patmos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2399,Παραλία Κάμπου,Paralia Kampou,south-aegean-patmos,Patmos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2401,Παραλία Λεύκες,Paralia Levkes,south-aegean-patmos,Patmos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3015,Πάτμος Κάμπος,Patmos Kampos,south-aegean-patmos,Patmos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2409,Αγία Τριάδα,Agia Triada,south-aegean-rhodes,Rhodes,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
2410,Γλυφάδα,Glyfada,south-aegean-rhodes,Rhodes,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2411,Κεραμενή,Kerameni,south-aegean-rhodes,Rhodes,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2415,Παραλία Έλλη,Paralia Elli,south-aegean-rhodes,Rhodes,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2423,Παραλία Καθαρά,Paralia Kathara,south-aegean-rhodes,Rhodes,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2424,Παραλία Καλαβάρδα,Paralia Kalavarda,south-aegean-rhodes,Rhodes,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2432,Παραλία Λιμνί,Paralia Limni,south-aegean-rhodes,Rhodes,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2446,Παραλία Πεύκοι,Paralia Pevki,south-aegean-rhodes,Rhodes,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
2447,Kavos Beach,Kavos Beach,south-aegean-rhodes,Rhodes,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
2449,Παραλία Κιοτάρι,Paralia Kiotari,south-aegean-rhodes,Rhodes,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",4,,
2450,Παραλία Καλάθου,Paralia Kalathou,south-aegean-rhodes,Rhodes,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",7,,
2451,Παραλία Λαχανιάς,Paralia Lachanias,south-aegean-rhodes,Rhodes,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2456,Παραλία Καλοβρυάκι,Paralia Kalovryaki,south-aegean-rhodes,Rhodes,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2460,Παραλία Αγ. Θωμά,Paralia Ag. Thoma,south-aegean-rhodes,Rhodes,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2467,Πέδι,Pedi,south-aegean-symi,Symi,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2468,Άγιος Βασίλειος,Agios Vasilios,south-aegean-symi,Symi,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
2473,Σταυρός,Stavros,south-aegean-tilos,Tilos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2474,Άγιος Σέργιος,Agios Sergios,south-aegean-tilos,Tilos,dodecanese,accepted,2026-06-28T13:25:28.670Z,Exact Commons filename identifies Agios Sergios; Commons search/category context ties the file to Tilos and visual QA shows the pebble beach.,1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%86%CE%B3%CE%B9%CE%BF%CF%82%20%CE%A3%CE%AD%CF%81%CE%B3%CE%B9%CE%BF%CF%82.jpg&width=800,https://commons.wikimedia.org/wiki/File%3A%CE%86%CE%B3%CE%B9%CE%BF%CF%82%20%CE%A3%CE%AD%CF%81%CE%B3%CE%B9%CE%BF%CF%82.jpg
2476,Αγία Πέτρος,Agia Petros,south-aegean-tilos,Tilos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2479,Λιμενάρι,Limenari,south-aegean-tilos,Tilos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2480,Παραλία Κοκκίνι,Paralia Kokkini,south-aegean-tilos,Tilos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2481,Παραλία Λουμπούδι,Paralia Loumpoudi,south-aegean-tilos,Tilos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2483,Σκάφη,Skafi,south-aegean-tilos,Tilos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
2484,Τολός,Tolos,south-aegean-tilos,Tilos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2485,Χέλατρος,Chelatros,south-aegean-kasos,Kasos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2486,Χοχλάκια,Chochlakia,south-aegean-kasos,Kasos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2487,Μικρό Αυλάκι,Mikro Avlaki,south-aegean-kasos,Kasos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2488,Παραλία Τρίτα,Paralia Trita,south-aegean-kasos,Kasos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2490,Παραλία Αυλάκια,Paralia Avlakia,south-aegean-pserimos,Pserimos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",4,,
2492,Παραλία Μαραθούντα,Paralia Marathounta,south-aegean-pserimos,Pserimos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2494,Παραλία Παπά,Paralia Papa,south-aegean-telendos,Telendos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",7,,
2496,Παραλία Πόθα,Paralia Potha,south-aegean-telendos,Telendos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2497,Παραλία Πάρανταϊς,Paralia Parantais,south-aegean-telendos,Telendos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2498,Πατελιά,Patelia,south-aegean-arki,Arki,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
